python-pillow 9.2.0-1
python-pip 22.2.2-2
python-pkginfo 1.8.3-1
python-platformdirs 2.5.2-1
python-pluggy 1.0.0-1
python-pluginbase 1.0.0-6
python-ply 3.11-10
python-poetry 1.2.0-2
python-poetry-core 1.1.0-1
python-polib 1.1.1-1
python-powerline 2.8.2-4
python-progress 1.6-5
python-prompt_toolkit 3.0.30-2
python-protobuf 21.4-1
python-psutil 5.9.1-1
python-psycopg2 2.9.3-2
python-ptrace 0.9.8-3
python-ptyprocess 0.7.0-4
python-publicsuffix2 2.20191221-6
python-pure-eval 0.2.2-1
python-py 1.11.0-1
python-py7zr 0.19.0-1
python-pyalsa 1.2.7-1
python-pyasn1 0.4.8-7
python-pybcj 1.0.1-1
python-pychm 0.8.6-6
python-pycparser 2.21-3
python-pycryptodome 3.15.0-1
python-pycryptodomex 3.12.0-1
python-pycups 2.0.1-5
python-pycurl 7.45.1-1
python-pydantic 1.10.1-1
python-pyelftools 0.29-1
python-pyfakewebcam-git r0.1.0.r10.g41abbab-2
python-pygments 2.13.0-1
python-pyhamcrest 2.0.0-1
python-pyjwt 2.4.0-1
python-pylev 1.4.0-4
python-pynacl 1.4.0-5
python-pynvim 0.4.3-2
python-pyopenssl 22.0.0-1
python-pyparsing 3.0.9-1
python-pyperclip 1.8.2-4
python-pyppmd 0.18.3-1
python-pyqt5 5.15.7-1
python-pyqt5-sip 12.11.0-1
python-pyqt5-webengine 5.15.6-1
python-pyqt6 6.3.1-1
python-pyqt6-sip 13.4.0-1
python-pyqt6-webengine 6.3.1-1
python-pyrsistent 0.18.1-1
python-pysocks 1.7.1-7
python-pytest 7.1.2-1
python-pytest-asyncio 0.18.3-1
python-pytest-runner 6.0.0-1
python-pytoml 0.1.21-7
python-pytz 2022.1-1
python-pytzdata 2020.1-6
python-pyudev 0.22-7
python-pyxdg 0.28-1
python-pyzstd 0.15.3-1
python-qtpy 2.1.0-1
python-regex 2022.6.2-1
python-requests 2.28.1-1
python-requests-toolbelt 0.9.1-7
python-requests-unixsocket 0.3.0-1
python-resolvelib 0.8.1-1
python-retrying 1.3.3-13
python-rfc3987 1.3.8-8
python-rich 12.5.1-1
python-rsa 4.9-1
python-ruamel-yaml 0.17.21-1
python-ruamel.yaml.clib 0.2.6-3
python-s3transfer 0.6.0-2
python-secretstorage 3.3.3-1
python-setproctitle 1.3.1-1
python-setuptools 1:62.3.1-1
python-sgmllib3k 1.0.0-4
python-shellingham 1.5.0-1
python-shiboken2 5.15.5-3
python-sip-pyqt5 4.19.19-3
python-six 1.16.0-6
python-snowballstemmer 2.2.0-3
python-socketio 5.7.1-1
python-sortedcontainers 2.4.0-3
python-soupsieve 2.3.2.post1-1
python-sphinx 5.1.1-1
python-sphinx-alabaster-theme 0.7.12-9
python-sphinxcontrib-applehelp 1.0.2-8
python-sphinxcontrib-devhelp 1.0.2-8
python-sphinxcontrib-htmlhelp 2.0.0-3
python-sphinxcontrib-jsmath 1.0.1-11
python-sphinxcontrib-qthelp 1.0.3-8
python-sphinxcontrib-serializinghtml 1.1.5-3
python-sqlparse 0.4.2-3
python-stack-data 0.5.0-1
python-tabulate 0.8.10-1
python-terminaltables 3.1.0-9
python-texttable 1.6.4-3
python-toml 0.10.2-7
python-tomli 2.0.1-1
python-tomlkit 0.11.4-1
python-tornado 6.2.0-1
python-tox 3.25.1-1
python-tqdm 4.64.0-1
python-traitlets 5.3.0-1
python-trove-classifiers 2022.8.31-1
python-twisted 22.1.0-1
python-typed-argument-parser 1.7.2-1
python-typing_extensions 4.3.0-1
python-typing_inspect 0.7.1-3
python-unicorn 2.0.0-1
python-unrardll 0.1.5-1
python-urllib3 1.26.12-1
python-urwid 2.1.2-3
python-validate-pyproject 0.9-1
python-virtualenv 20.12.1-1
python-wcwidth 0.2.5-6
python-webcolors 1.12-1
python-webencodings 0.5.1-9
python-websocket-client 1.4.0-1
python-websockets 10.3-1
python-werkzeug 2.2.1-1
python-wheel 0.37.1-1
python-wsproto 1.1.0-1
python-yaml 6.0-1
python-yarl 1.8.1-1
python-zeroconf 0.39.0-1
python-zipfile-deflate64 0.2.0-1
python-zipp 3.8.1-1
python-zope-event 4.5.0-6
python-zope-interface 5.4.0-4
python-zstandard 0.18.0-1
python2 2.7.18-5
python2-apipkg 1.5-5
python2-appdirs 1.4.4-6
python2-apsw 3.33.0-3
python2-asn1crypto 1.4.0-3
python2-atomicwrites 1.4.0-7
python2-attrs 21.4.0-1
python2-automat 20.2.0-7
python2-backports 1.1-2
python2-backports-abc 0.5-3
python2-backports.functools_lru_cache 1.6.4-3
python2-beautifulsoup4 4.9.3-6
python2-cachecontrol 0.12.6-7
python2-cairo 1.18.2-4
python2-cffi 1.15.0-3
python2-chardet 4.0.0-3
python2-click 7.1.2-3
python2-colorama 0.4.5-1
python2-configparser 4.0.2-3
python2-constantly 15.1.0-9
python2-contextlib2 0.6.0.post1-3
python2-cryptography 3.3.2-1
python2-css-parser 1.0.4-3
python2-cssselect 1.1.0-8
python2-cssutils 1.0.2-2
python2-dateutil 2.8.2-2
python2-distlib 0.3.2-1
python2-distro 1.5.0-3
python2-dnspython 1.16.0-3
python2-docutils 0.18.1-1
python2-dukpy 0.3-4
python2-enum34 1.1.10-2
python2-feedparser 5.2.1-9
python2-flaky 3.7.0-4
python2-freezegun 0.3.15-8
python2-funcsigs 1.0.2-4
python2-genty 1.3.2-8
python2-gobject 3.36.1-5
python2-gobject2 2.28.7-7
python2-graphviz 0.16-1
python2-html2text 2019.8.11-4
python2-html5-parser 0.4.9-2
python2-html5lib 1.1-12
python2-hyperlink 21.0.0-2
python2-idna 2.10-4
python2-importlib-metadata 2.1.3-2
python2-iniconfig 1.1.1-1
python2-ipaddress 1.0.23-2
python2-linecache2 1.0.0-5
python2-lockfile 0.12.2-9
python2-lxml 4.9.1-5
python2-m2r 0.2.1-7
python2-markdown 3.1.1-6
python2-mechanize 1:0.4.5-1
python2-mistune 0.8.4-6
python2-mock 3.0.5-9
python2-more-itertools 5.0.0-3
python2-msgpack 1.0.4-2
python2-netifaces 0.10.9-3
python2-nose 1.3.7-13
python2-numpy 1.16.6-2
python2-ordered-set 3.1.1-4
python2-packaging 20.9-7
python2-pathlib2 2.3.7.post1-2
python2-pbr 5.9.0-2
python2-pep517 0.11.0-1
python2-pexpect 4.8.0-1
python2-pillow 6.2.2-3
python2-pip 20.3.4-1
python2-pluggy 0.13.1-9
python2-ply 3.11-7
python2-pretend 1.0.9-9
python2-progress 1.5-5
python2-psutil 5.9.1-1
python2-ptyprocess 0.7.0-1
python2-pudb 2019.1-1
python2-py 1.11.0-2
python2-pyasn1 0.4.8-5
python2-pyasn1-modules 0.2.8-4
python2-pychm 0.8.6-1
python2-pycparser 2.20-3
python2-pygments 2.5.2-2
python2-pyhamcrest 1.10.1-1
python2-pynacl 1.3.0-3
python2-pyopenssl 21.0.0-6
python2-pyparsing 2.4.7-6
python2-pyqt5 5.15.0-3
python2-pyqtwebengine 5.15.0-2
python2-pytest 4.6.11-1
python2-pytest-freezegun 0.4.2-1
python2-pytest-runner 5.2-5
python2-pytest-timeout 1.4.2-5
python2-pytoml 0.1.21-3
python2-regex 2020.11.13-1
python2-requests 2.27.1.r5.gfa1b0a36-1
python2-resolvelib 0.5.5-1
python2-retrying 1.3.3-9
python2-scandir 1.10.0-8
python2-service-identity 21.1.0-1
python2-setuptools 2:44.1.1-2
python2-setuptools-scm 5.0.2-4
python2-sip-pyqt5 4.19.24-1
python2-six 1.16.0-6
python2-soupsieve 1.9.6-4
python2-toml 0.10.2-3
python2-traceback2 1.4.0-7
python2-typing 3.10.0.0-1
python2-unittest2 1.1.0-8
python2-unrardll 0.1.4-2
python2-urllib3 1.26.11-1
python2-urwid 2.1.0-1
python2-wcwidth 0.2.5-3
python2-webencodings 0.5.1-7
python2-yaml 5.4.1.1-1
python2-zipp 1:1.1.1-1
python39 3.9.14-1
qalculate-gtk 4.3.0-1
qbittorrent 4.4.5-1
qbs 1.23.1-1
qca-qt5 2.3.4-3
qdirstat 1.8-1
qemu-audio-alsa 7.0.0-12
qemu-audio-dbus 7.0.0-12
qemu-audio-jack 7.0.0-12
qemu-audio-oss 7.0.0-12
qemu-audio-pa 7.0.0-12
qemu-audio-sdl 7.0.0-12
qemu-audio-spice 7.0.0-12
qemu-block-curl 7.0.0-12
qemu-block-dmg 7.0.0-12
qemu-block-nfs 7.0.0-12
qemu-block-ssh 7.0.0-12
qemu-chardev-spice 7.0.0-12
qemu-common 7.0.0-12
qemu-desktop 7.0.0-12
qemu-hw-display-qxl 7.0.0-12
qemu-hw-display-virtio-gpu 7.0.0-12
qemu-hw-display-virtio-gpu-gl 7.0.0-12
qemu-hw-display-virtio-gpu-pci 7.0.0-12
qemu-hw-display-virtio-gpu-pci-gl 7.0.0-12
qemu-hw-display-virtio-vga 7.0.0-12
qemu-hw-display-virtio-vga-gl 7.0.0-12
qemu-hw-s390x-virtio-gpu-ccw 7.0.0-12
qemu-hw-usb-host 7.0.0-12
qemu-hw-usb-redirect 7.0.0-12
qemu-hw-usb-smartcard 7.0.0-12
qemu-img 7.0.0-12
qemu-pr-helper 7.0.0-12
qemu-system-x86 7.0.0-12
qemu-tools 7.0.0-12
qemu-ui-curses 7.0.0-12
qemu-ui-dbus 7.0.0-12
qemu-ui-egl-headless 7.0.0-12
qemu-ui-gtk 7.0.0-12
qemu-ui-opengl 7.0.0-12
qemu-ui-sdl 7.0.0-12
qemu-ui-spice-app 7.0.0-12
qemu-ui-spice-core 7.0.0-12
qemu-vhost-user-gpu 7.0.0-12
qemu-virtiofsd 7.0.0-12
qgpgme 1.18.0-1
qhull 2020.2-4
qpdf 10.6.3-1
qqc2-desktop-style 5.97.0-1
qrencode 4.1.1-1
qt-gstreamer 1.2.0-4
qt4 4.8.7-35
qt5-base 5.15.5+kde+r180-1
qt5-declarative 5.15.5+kde+r19-1
qt5-graphicaleffects 5.15.5+kde+r0-1
qt5-imageformats 5.15.5+kde+r4-1
qt5-location 5.15.5+kde+r3-1
qt5-multimedia 5.15.5+kde+r1-1
qt5-networkauth 5.15.5+kde+r0-1
qt5-quick3d 5.15.5+kde+r1-1
qt5-quickcontrols 5.15.5+kde+r0-1
qt5-quickcontrols2 5.15.5+kde+r6-1
qt5-script 5.15.10-2
qt5-sensors 5.15.5+kde+r0-1
qt5-serialport 5.15.5+kde+r0-1
qt5-speech 5.15.5+kde+r1-1
qt5-svg 5.15.5+kde+r11-1
qt5-tools 5.15.5+kde+r1-3
qt5-translations 5.15.5+kde+r2-1
qt5-wayland 5.15.5+kde+r38-3
qt5-webchannel 5.15.5+kde+r3-1
qt5-webengine 5.15.10-2
qt5-webkit 5.212.0alpha4-15
qt5-websockets 5.15.5+kde+r3-1
qt5-x11extras 5.15.5+kde+r0-1
qt5-xmlpatterns 5.15.5+kde+r0-1
qt6-5compat 6.3.1-1
qt6-base 6.3.1-1
qt6-declarative 6.3.1-1
qt6-imageformats 6.3.1-1
qt6-positioning 6.3.1-1
qt6-quick3d 6.3.1-1
qt6-quicktimeline 6.3.1-1
qt6-serialport 6.3.1-1
qt6-shadertools 6.3.1-1
qt6-svg 6.3.1-1
qt6-tools 6.3.1-3
qt6-translations 6.3.1-1
qt6-webchannel 6.3.1-1
qt6-webengine 6.3.1-1
qtcreator 8.0.1-1
qtkeychain-qt5 0.13.2-1
radare2 5.6.6-3
ranger 1.9.3-4
raptor 2.0.15-19
rav1e 0.5.1-2
rclone 1.59.1-1
rdesktop 1.9.0-2
re2 1:20220601-1
re2c 3.0-1
readline 8.1.002-1
redis 7.0.4-1
reiserfsprogs 3.6.27-3
remake 4.3+dbg1.6-1
remmina 1:1.4.27-1
rescuetime2 2.16.5.1-2
rest 0.8.1+r4+ge5ee6ef-1
rhash 1.4.2-1
ripgrep 13.0.0-2
rnnoise 0.4.1-1
rocs 22.08.0-1
rofi 1.7.5-1
rpcbind 1.2.6-2
rpm-tools 4.17.1-1
rsync 3.2.5-2
rtkit 0.13-2
rtmpdump 1:2.4.r99.f1b83c1-2
rttr 0.9.6-4
rubberband 3.0.0-2
ruby 3.0.4-9
ruby-abbrev 0.1.0-1
ruby-base64 0.1.1-1
ruby-benchmark 0.2.0-1
ruby-bigdecimal 3.1.2-1
ruby-bundledgems 3.0.4-9
ruby-bundler 2.3.19-1
ruby-cgi 0.3.2-1
ruby-csv 3.2.5-1
ruby-date 3.2.2-1
ruby-delegate 0.2.0-1
ruby-did_you_mean 1.6.1-1
ruby-digest 3.1.0-1
ruby-drb 2.1.0-1
ruby-english 0.7.1-1
ruby-erb 2.2.3-2
ruby-erubis 2.7.0-4
ruby-etc 1.3.0-2
ruby-fcntl 1.0.1-1
ruby-ffi 1.15.5-1
ruby-fiddle 1.1.0-1
ruby-fileutils 1.6.0-1
ruby-find 0.1.1-1
ruby-forwardable 1.3.2-1
ruby-getoptlong 0.1.1-1
ruby-io-console 0.5.11-1
ruby-io-nonblock 0.1.0-1
ruby-io-wait 0.2.3-1
ruby-ipaddr 1.2.4-1
ruby-irb 1.4.1-1
ruby-json 2.6.2-1
ruby-logger 1.5.1-1
ruby-maruku 0.7.3-6
ruby-minitest 5.16.3-1
ruby-mutex_m 0.1.1-1
ruby-net-http 0.2.2-1
ruby-open-uri 0.2.0-2
ruby-power_assert 2.0.1-1
ruby-psych 4.0.4-2
ruby-rake 13.0.6-1
ruby-rb-fsevent 0.11.2-1
ruby-rb-inotify 0.10.1-1
ruby-rdoc 6.4.0-2
ruby-reline 0.3.1-1
ruby-rexml 3.2.5-1
ruby-rr 3.0.9-1
ruby-ruby2_keywords 0.0.5-1
ruby-sass-listen 4.0.0-9
ruby-stdlib 3.0.4-9
ruby-stringio 3.0.2-1
ruby-test-unit 3.5.3-1
ruby-thor 1.2.1-1
ruby-time 0.2.0-2
ruby-tmpdir 0.1.2-1
ruby-uri 0.11.0-2
ruby-webrick 1.7.0-1
ruby-xdg5 5.3.0-2
ruby-yard 0.9.28-2
ruby2.7 2.7.6-1
rubygems 3.3.19-1
run-parts 5.5-1
runc 1.1.4-1
rust 1:1.64.0-1
rxvt-unicode 9.30-1
rxvt-unicode-terminfo 9.30-1
s-nail 14.9.24-1
samba 4.16.4-3
sane 1.1.1-1
sbc 2.0-1
scala 2.13.8-1
sccache 0.3.0-1
scdoc 1.11.2-4
schroedinger 1.0.11-6
scrot 1.7-1
sddm 0.19.0-8
sddm-kcm 5.25.4-1
sdl12-compat 1.2.52-2
sdl2 2.24.0-1
sdl2_image 2.6.2-1
seabios 1.16.0-3
seahorse 1:42.0-1
seatd 0.7.0-2
sed 4.8-1
semver 7.3.7-1
serd 0.30.14-1
serf 1.3.9-5
setconf 0.7.7-2
sfsexp 1.4.0-1
sgml-common 0.6.3-8
shaderc 2022.1-4
shadow 4.11.1-1
shantz-xwinwrap-bzr 20090421-5
shared-mime-info 2.0+144+g13695c7-1
signon-kwallet-extension 22.08.0-1
signon-plugin-oauth2 0.25-1
signon-ui 0.17+20171022-3
signond 8.61-1
simplescreenrecorder 0.4.4-1
skanlite 22.08.0-1
skanpage 22.08.0-1
skype 8.58.0.93-1
slack-desktop 4.26.1-1
slang 2.3.3-1
smartmontools 7.3-1
smbclient 4.16.4-3
smplayer 22.7.0-1
snapd 2.56-1
snappy 1.1.9-2
socat 1.7.4.3-1
solid 5.97.0-1
sonar-scanner 4.7.0.2747-1
sonarqube 9.3.0.51899-1
sonnet 5.97.0-1
sord 0.16.12-3
sound-theme-freedesktop 0.8-5
soundtouch 2.3.1-2
source-highlight 3.1.9-8
spandsp 0.0.6-3
spectacle 22.08.0-1
speedtest-cli 2.1.3-2
speex 1.2.1-1
speexdsp 1.2.1-1
spglib 2.0.1-1
spice 0.15.0-1
spirv-tools 2022.1-1
spotify 1:1.1.84.716-1
spotifyd-full-git 0.3.2.6.g82bc875-1
sqlite 3.39.2-2
squashfs-tools 4.5.1-1
sratom 0.6.12-1
srt 1.5.0-1
sshfs 3.7.3-1
sssd 2.7.3-1
st 0.8.5-1
startup-notification 0.12-7
step 22.08.0-1
stoken 0.92-4
strace 5.19-1
subversion 1.14.1-6
sudo 1.9.11.p3-1
svgpart 22.08.0-1
svt-av1 1.2.1-1
svt-hevc 1.5.1-2
sweeper 22.08.0-1
swig 4.0.2-5
syndication 5.97.0-1
synergy2-bin 2.0.12.beta-1
syntax-highlighting 5.97.0-1
sysfsutils 2.1.1-1
syslinux 6.04.pre2.r11.gbf6db5b4-3
sysstat 12.6.0-1
system-config-printer 1.5.18-1
systemd 251.4-1
systemd-libs 251.4-1
systemd-sysvcompat 251.4-1
systemsettings 5.25.4-1
taglib 1.12-2
talloc 2.3.4-1
tar 1.34-1
task 2.6.2-1
taskwarrior-tui 0.23.6-1
tbb 2021.5.0-2
tcl 8.6.12-3
tdb 1.4.7-1
teams 1.5.00.10453-1
telegram-tdlib 1.8.0-2
telepathy-accounts-signon 2.1-2
telepathy-farstream 0.6.2-7
telepathy-glib 0.24.2-2
telepathy-kde-accounts-kcm 22.08.0-1
telepathy-kde-approver 22.08.0-1
telepathy-kde-auth-handler 22.08.0-1
telepathy-kde-call-ui 22.08.0-1
telepathy-kde-common-internals 22.08.0-1
telepathy-kde-contact-list 22.08.0-1
telepathy-kde-contact-runner 22.08.0-1
telepathy-kde-desktop-applets 22.08.0-1
telepathy-kde-filetransfer-handler 22.08.0-1
telepathy-kde-integration-module 22.08.0-1
telepathy-kde-meta 22.08-2
telepathy-kde-send-file 22.08.0-1
telepathy-kde-text-ui 22.08.0-1
telepathy-logger 0.8.2-5
telepathy-logger-qt 17.09.0-1
telepathy-mission-control 5.16.6-2
telepathy-qt 0.9.8-2
terminator 2.1.1-3
terraform 1.2.8-1
tesseract 5.2.0-1
tesseract-data-afr 2:4.1.0-3
tesseract-data-osd 2:4.1.0-3
tevent 1:0.13.0-1
texinfo 6.8-2
thin-provisioning-tools 0.9.0-1
threadweaver 5.97.0-1
thunar 4.16.11-2
thunar-volman 4.16.0-1
tidy 5.8.0-2
tigervnc 1.12.0-3
tinyxml2 9.0.0-1
tk 8.6.12-1
tmux 3.3_a-2
tmuxinator 3.0.5-2
todoist 0.16.0-1
toggldesktop 7.5.363-3
tokei 12.1.2-1
tor-browser 11.0.13-1
tpm2-tss 3.2.0-1
traceroute 2.1.0-5
tracker3 3.3.3-1
tre 0.8.0-6
tree 2.0.2-2
tree-sitter 0.20.6-1
trizen 1:1.66-1
truecrypt 1:7.1a-9
tslib 1.22-1
ttf-dejavu 2.37+18+g9b5d1b2f-3
ttf-dejavu-sans-mono-powerline-git r202.e80e3eb-1
ttf-fira-sans 1:4.301-2
ttf-font-awesome 6.1.2-1
ttf-hack 3.003-3
ttf-joypixels 7.0.0-1
ttf-karla 1:2.002-2
ttf-liberation 2.1.5-1
ttf-ms-fonts 2.0-12
ttf-roboto 2.138-4
ttf-twemoji 14.0.2-1
tumbler 4.16.1-1
twolame 0.4.0-2
tzdata 2022c-1
uchardet 0.0.7-1
udisks2 2.9.4-1
uefi-shell-git 29131.edk2.stable202105.183.gfb5b6220a9-1
umbrello 22.08.0-1
unetbootin 702-1
unibilium 2.1.1-1
unicorn 2.0.0-1
unixodbc 2.3.11-1
unrar 1:6.1.7-1
unzip 6.0-19
upower 0.99.20-1
usbmuxd 1.1.1-1
usbredir 0.13.0-1
usbutils 014-2
util-linux 2.38.1-1
util-linux-libs 2.38.1-1
uuid 1.6.2-20
v4l-utils 1.22.1-1
v4l2loopback-dkms 0.12.5-2
vagrant 2.3.0-7
vamp-plugin-sdk 2.10.0-1
vde2 2.3.3-1
vi 1:070224-5
vid.stab 1.1-3
vim-runtime 9.0.0321-1
virglrenderer 0.9.1-1
virtualbox 6.1.36-1
virtualbox-ext-oracle 6.1.34-1
virtualbox-guest-iso 6.1.36-1
virtualbox-guest-utils 6.1.36-1
virtualbox-host-dkms 6.1.36-1
virtualgl 3.0.1-1
visidata 2.10-1
vlc 3.0.17.4-7
vmaf 2.3.1-1
vokoscreen 3.3.0-1
volume_key 0.3.12-7
vpnc 1:0.5.3.r506.r204-1
vte-common 0.68.0-2
vte3 0.68.0-2
vtk 9.1.0-19
vulkan-headers 1:1.3.221-1
vulkan-icd-loader 1.3.221-1
vulkan-tools 1.3.217-1
w3m 0.5.3.git20220409_1-1
wavemon 0.9.4-1
wavpack 5.5.0-1
wayland 1.21.0-1
wayland-protocols 1.26-1
wayland-utils 1.0.0-2
webkit2gtk 2.36.7-1
webkit2gtk-4.1 2.36.7-1
webrtc-audio-processing 0.3.1-3
websocat 1.10.1-1
wget 1.21.3-1
which 2.21-5
wildmidi 0.4.4-1
wimlib 1.13.5-1
wireless_tools 30.pre9-3
wireplumber 0.4.11-4
wireshark-cli 3.6.7-1
wireshark-qt 3.6.7-1
wlroots-git-debug 0.14.0.r80.gbcd5d850-1
wmname 0.1-5
woeusb 5.2.4-1
woff2 1.0.2-4
wolfssl 5.3.0-1
wpa_supplicant 2:2.10-5
wpebackend-fdo 1.12.1-1
wxwidgets-common 3.2.0-5
wxwidgets-gtk3 3.2.0-5
x264 3:0.164.r3095.baee400-4
x265 3.5-3
xapian-core 1:1.4.20-1
xautomation 1.09-4
xbindkeys 1.8.7-3
xbitmaps 1.1.2-3
xcb-proto 1.15.2-1
xcb-util 0.4.0-4
xcb-util-cursor 0.1.3-4
xcb-util-errors 1.0-4
xcb-util-image 0.4.0-4
xcb-util-keysyms 0.4.0-4
xcb-util-renderutil 0.3.9-4
xcb-util-wm 0.4.1-4
xcb-util-xrm 1.3-2
xclip 0.13-3
xcompmgr 1.1.8-3
xdg-dbus-proxy 0.1.4-1
xdg-desktop-portal 1.15.0-1
xdg-desktop-portal-kde 5.25.4-1
xdg-user-dirs 0.18-1
xdg-utils 1.1.3+21+g1a58bc2-1
xdotool 3.20211022.1-1
xerces-c 3.2.3-6
xf86-input-libinput 1.2.1-1
xf86-input-synaptics 1.9.2-1
xf86-video-intel 1:2.99.917+916+g31486f40-2
xf86-video-nouveau 1.0.17-2
xf86-video-vmware 13.3.0-4
xfce4-appfinder 4.16.1-2
xfce4-notifyd 0.6.3-1
xfce4-panel 4.16.5-1
xfce4-power-manager 4.16.0-3
xfce4-session 4.16.0-2
xfce4-settings 4.16.3-1
xfce4-terminal 1.0.4-1
xfconf 4.16.0-2
xfdesktop 4.16.1-1
xfsprogs 5.19.0-1
xfwm4 4.16.1-3
xfwm4-themes 4.10.0-4
xkeyboard-config 2.36-3
xmlsec 1.2.34-2
xmlto 0.0.28-4
xorg-bdftopcf 1.1-3
xorg-font-util 1.3.3-1
xorg-font-utils 7.6-6
xorg-fonts-encodings 1.0.6-1
xorg-iceauth 1.0.9-1
xorg-mkfontscale 1.2.2-1
xorg-server 21.1.4-1
xorg-server-common 21.1.4-1
xorg-server-xvfb 21.1.4-1
xorg-setxkbmap 1.3.3-1
xorg-transset 1.0.2-1
xorg-xauth 1.1.2-1
xorg-xbacklight 1.2.3-3
xorg-xdpyinfo 1.3.3-4
xorg-xev 1.2.5-1
xorg-xhost 1.0.8-3
xorg-xinit 1.4.1-3
xorg-xinput 1.6.3-3
xorg-xkbcomp 1.4.5-1
xorg-xmessage 1.0.6-1
xorg-xmodmap 1.0.11-1
xorg-xprop 1.2.5-1
xorg-xrandr 1.5.1-2
xorg-xrdb 1.2.1-1
xorg-xset 1.2.4-3
xorg-xsetroot 1.1.2-3
xorg-xwayland 22.1.3-1
xorgproto 2022.2-1
xprintidle 0.2.4-1
xsel 1.2.0.20200527-1
xterm 372-2
xvidcore 1.3.7-2
xxhash 0.8.1-2
xz 5.2.6-1
yajl 2.1.0-5
yakuake 22.08.0-1
yaml-cpp 0.7.0-2
yarn 1.22.19-1
yasm 1.3.0-5
yay 11.1.2-1
yelp-tools 42.0-1
yelp-xsl 42.0-1
youtube-dl 2021.12.17-1
zanshin 22.08.0-1
zbar 0.23.1-9
zenity 3.43.0-1
zeromq 4.3.4-2
zimg 3.0.4-1
zip 3.0-10
zita-alsa-pcmi 0.5.1-1
zita-resampler 1.8.0-1
zlib 1:1.2.12-2
zoom 5.12.2-1
zsh 5.9-1
zshdb 1.1.2-1
zstd 1.5.2-7
zvbi 0.2.35-4
zxing-cpp 1.4.0-1
